Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,possibly_sensitive,quoted_status_permalink,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8
@rosamnareynoso,@rosamnareynoso,"<[2020-04-25T22:13:20.981Z, 2020-04-25T22:40:26.319Z, 2020-04-25T23:09:55.747Z]>",User,,,,,,,Sun Feb 11 21:36:44 CET 2018,,,,"Abogada, Especialista en Derechos Humanos y Derecho Internacional Humanitario, con Maestría en Defensa y Seguridad Nacional",,http://pbs.twimg.com/profile_images/962788892645777408/YvlZizyK_bigger.jpg,293,326,Rosamna Reynoso Arias,"National District, Dominican R",,,
@rosaledareynoso,@rosaledareynoso,"<[2020-04-25T22:13:20.981Z, 2020-04-25T22:40:26.319Z]>",User,,,,,,,Mon Jun 08 15:46:33 CEST 2015,,,,"Architect, urban planner and researcher, Doctor in international Urbanism from @Uni_Stuttgart. Project Manager at @disenouba and Founder of Casita para La Vida",,http://pbs.twimg.com/profile_images/951530460907098112/WgLwp3V2_bigger.jpg,300,319,Dr.-Ing. Rosaleda Reynoso,Dominican Republic,,,
@pat_cap_mega,@pat_cap_mega,"<[2020-04-25T22:13:20.981Z, 2020-04-25T22:40:26.319Z, 2020-04-25T23:09:55.747Z]>",User,,,,,,,,,,,,,,,,,,,,
@greciareynoso_a,@greciareynoso_a,"<[2020-04-25T22:13:20.981Z, 2020-04-25T22:40:26.319Z, 2020-04-25T23:09:55.747Z]>",User,,,,,,,,,,,,,,,,,,,,
@anana_app,@anana_app,<[2020-04-25T22:14:58.096Z]>,User,,,,,,,Fri May 07 04:06:28 CEST 2010,,,,"Científica loca, Sí, estoy loca y qué?????? 🤪
No hago ciencia para el pueblo, soy el pueblo haciendo ciencia",,http://pbs.twimg.com/profile_images/1135343879878848517/EdbQcHPO_bigger.png,1700,1514,💜🖤ANAná ♥️🖤#PiñeraRenuncia,Vivo en este no-lugar,,,
@ap_mamen,@ap_mamen,<[2020-04-25T22:16:12.799Z]>,User,,,,,,,Tue Apr 19 12:04:49 CEST 2011,,,,,,http://pbs.twimg.com/profile_images/1242426450067808257/1QBajTW3_bigger.jpg,548,124,Mamen,España,,,
@liparatiyparami,@liparatiyparami,<[2020-04-25T22:16:52.094Z]>,User,,,,,,,Mon Mar 28 16:20:38 CEST 2016,,,,"Blog de Libros, dedicado a compartir información sobre libros en diferentes categorías como el Cine, Literatura, para los amantes de la lectura, te esperamos.",,http://pbs.twimg.com/profile_images/714458014724571137/eEutBfdw_bigger.jpg,3773,733,unlibroparatiyparami,"Santiago, Chile",,,
@rcristil,@rcristil,<[2020-04-25T22:16:52.094Z]>,User,,,,,,,,,,,,,,,,,,,,
@fjcastrom7,@fjcastrom7,<[2020-04-25T22:16:52.094Z]>,User,,,,,,,,,,,,,,,,,,,,
@2frenteafrente,@2frenteafrente,"<[2020-04-25T22:17:16.383Z, 2020-04-25T22:27:08.961Z, 2020-04-25T22:27:08.962Z, 2020-04-26T01:03:31.097Z]>",User,,,,,,,Fri Feb 08 13:33:26 CET 2013,,,,"Espacio para el diálogo y el debate de las ideas del Sector Universitario, Ciencia y Tecnología 93.1 fm. viernes 7:30 am Conducción y producción: @dalia_correa",,http://pbs.twimg.com/profile_images/924884407214845952/G1tOodwB_bigger.jpg,310,241,Frente a Frente,"Valencia, Venezuela",,,
@cenalfilven,@cenalfilven,"<[2020-04-25T22:17:16.383Z, 2020-04-25T22:27:08.962Z, 2020-04-26T01:03:31.097Z, 2020-04-26T20:32:35.085Z]>",User,,,,,,,,,,,,,,,,,,,,
@tania241112,@tania241112,<[2020-04-25T22:17:54.938Z]>,User,,,,,,,Fri Feb 08 16:12:28 CET 2019,,,,Amo la música y los gatos,,http://pbs.twimg.com/profile_images/1253714559757701121/jg0i_7ci_bigger.jpg,128,94,Tania,,,,
@alejocons,@alejocons,<[2020-04-25T22:20:04.357Z]>,User,,,,,,,Mon Feb 27 04:03:20 CET 2012,,,,"”De todo como en botica”. Abogado Constitucionalista #DirecciónPública #ComPol #MarketingPolítico

Defensor de las instituciones públicas y de lo público.",,http://pbs.twimg.com/profile_images/1233870826786652160/CBI2dOMn_bigger.jpg,2229,2347,Alejandro,Around the world,,,
@ratonamami,@ratonamami,<[2020-04-25T22:21:27.004Z]>,User,,,,,,,Fri Mar 15 11:16:14 CET 2019,,,,jeremy bearimy baby. {INFJ},,http://pbs.twimg.com/profile_images/1176977855466680320/n2bF-2rs_bigger.jpg,154,70,🔥,conce,,,
@tollpatschig_,@tollpatschig_,<[2020-04-25T22:21:30.465Z]>,User,,,,,,,Wed Jul 11 15:44:40 CEST 2018,,,,♀¡Terriblemente plas!🚦 Simmer ☆ Virgo 🧜‍♀️ Ravenclaw 🦉Teatrera 🎭 Bisexual 🏳️‍🌈 Videojuegos 👽 Main Vel'Koz 👁 Maokai 🌳 Ziggs 💣 Nunu-Willump ❄️ Nami 🧜‍♀,,http://pbs.twimg.com/profile_images/1241886040786374657/KIe8AOFx_bigger.jpg,102,66,sushiadicta 🍒,"Spokane, WA",,,
@in_sur_gentes_,@in_sur_gentes_,<[2020-04-25T22:22:49.257Z]>,User,,,,,,,Tue Nov 10 09:27:51 CET 2015,,,,"☆  · • • 🔻 • • ·  ☆

#LealesSiempreTraidoresNunca",,http://pbs.twimg.com/profile_images/777249060516458496/L3sf5VIf_bigger.jpg,4113,2407,(In) Sur Gentes,Patria Grande  ミ,,,
@miguelrep,@miguelrep,<[2020-04-25T22:22:49.257Z]>,User,,,,,,,Sun Aug 14 22:00:53 CEST 2011,,,,"Soy dibujante de Página12, hago libros para Planeta y murales por el mundo.
Unicef me designó Embajador Regional de Buena Voluntad.",,http://pbs.twimg.com/profile_images/1214763162354012160/UWZlcueO_bigger.jpg,6422,10639,Miguel Rep,Dibujante. Humorista gráfico.,,,
@peteru734,@peteru734,<[2020-04-25T22:23:03.790Z]>,User,,,,,,,Sun Jun 20 18:54:06 CEST 2010,,,,"""Nothing in the world is more dangerous than sincere ignorance and conscientious stupidity.” MLK Jr. / RTs are not endorsments.",,http://pbs.twimg.com/profile_images/1153615549/gene-krupa-detail_2_bigger.jpg,1027,337,Peter Uzcanga Castro,,,,
@vickyart10,@vickyart10,"<[2020-04-25T22:23:03.790Z, 2020-04-25T22:23:03.791Z]>",User,,,,,,,Thu May 02 14:22:12 CEST 2019,,,,"Arte, historia, fotografía y museos.",,http://pbs.twimg.com/profile_images/1239855741499916288/xiR_INjL_bigger.jpg,1617,1056,vickyart #YoMeQuedoEnCasa 🏡,,,,
@mireyah45062446,@mireyah45062446,"<[2020-04-25T22:23:49.441Z, 2020-04-25T22:24:51.776Z]>",User,,,,,,,Sun Feb 05 17:40:13 CET 2017,,,,,,http://pbs.twimg.com/profile_images/1250662242028097536/rMvF9jCC_bigger.jpg,192,14,Mireya Hernández Dom,"Chihuahua, México",,,
@chelii_nefilim,@chelii_nefilim,<[2020-04-25T22:24:20.787Z]>,User,,,,,,,Sat Apr 04 04:37:57 CEST 2015,,,,"Estudiante de artes en proceso. En mis ratos libres, escribo mierdas. 💓💜💙",,http://pbs.twimg.com/profile_images/947223626956328962/VP16qP6G_bigger.jpg,313,233,Mari Celi Plaza,A saber,,,
@bibliotecacir,@bibliotecacir,<[2020-04-25T22:24:25.667Z]>,User,,,,,,,Thu Sep 05 16:57:16 CEST 2019,,,,"Promueve el hábito lector y el pensamiento crítico, apoya la actividad docente, satisface las necesidades de información de la comunidad escolar.",,http://pbs.twimg.com/profile_images/1169625647741898752/jndYsiYE_bigger.png,59,19,Biblioteca CIR,Colegio Isaac Rabin,,,
@cienciapty,@cienciapty,<[2020-04-25T22:24:25.667Z]>,User,,,,,,,Wed May 25 18:37:26 CEST 2016,,,,Movimiento de científicos y amigos de la ciencia enfocado a popularizar la #CienciaEnPanama. Admins de @ScienceMarchPTY,,http://pbs.twimg.com/profile_images/1249341426334400514/cKDqYls__bigger.jpg,1771,5796,Ciencia En Panamá   #CienciaEnPanamá,Panama,,,
@cursedcrow_,@cursedcrow_,<[2020-04-25T22:24:43.778Z]>,User,,,,,,,Tue Oct 29 20:56:35 CET 2019,,,,"🥀Witchy bitch. Pirate soul🥀
.~LG(B)T~.
A veces escribo cosas.
Otras veces me las invento.
.—Se non è vero è ben trovato—.
INFP

#CursedCrow",,http://pbs.twimg.com/profile_images/1225416698372726787/mnsoUSVW_bigger.jpg,332,95,Gemini 🥀🌪,"Almería, España",,,
@jcterrazas,@jcterrazas,"<[2020-04-25T22:24:51.776Z, 2020-04-26T18:45:11.400Z, 2020-05-01T15:32:10.013Z]>",User,,,,,,,Tue Oct 26 19:52:22 CEST 2010,,,,,,http://pbs.twimg.com/profile_images/1057066396838838272/tKN-Lcbg_bigger.jpg,263,252,juan carlos terrazas,"Chihuahua, México",,,
@mydocumenta,@mydocumenta,,User,,,,,,,Tue Mar 01 21:03:37 CET 2011,,,,"Lifelong learning competency-based #eportfolio online ecosystem.
Leading European projects: @EpicaInitiative @CRISSH2020  @DIMASPROJECT1 #UPgrade @amigoSTEM",,http://pbs.twimg.com/profile_images/637333180022976512/LJjZpmkD_bigger.png,2297,1943,mydocumenta,BCN,,,
@alessiopuleo1,@alessiopuleo1,"<[2020-04-25T22:26:07.851Z, 2020-04-26T01:27:10.935Z, 2020-04-26T16:08:01.641Z]>",User,,,,,,,Thu Sep 20 00:34:12 CEST 2012,,,,"Autor del Bestseller internacional 'Escucharás mi corazón', 'Los infinitos latidos del corazón' y 'La madre de los carabineros'",,http://pbs.twimg.com/profile_images/802958900974780416/hW3zLC-o_bigger.jpg,125922,138155,ALESSIO PULEO,Italia,,,
@heyjezzie,@heyjezzie,"<[2020-04-25T22:26:07.851Z, 2020-04-26T01:27:10.935Z, 2020-04-26T16:08:01.641Z]>",User,,,,,,,Thu Mar 24 11:14:51 CET 2011,,,,I'm a fucking unicorn 🦄 ✨ | Cat lover 😻 | Instagram: @_jezziesm | Snapchat : heyjezzie | I luv my hubby @marioaftermath ❤ | WIFE. MOM. BOSS💪🏻👸🏼|,,http://pbs.twimg.com/profile_images/1251044483946422272/fdx98N5q_bigger.jpg,868,728,𝓙𝓮𝓼𝓼𝓲𝓮 🚀🪐💫,"Monterrey, Nuevo León",,,
@jafgaqt,@jafgaqt,<[2020-04-25T22:26:08.694Z]>,User,,,,,,,Sat May 17 11:43:23 CEST 2014,,,,"Arquitecto técnico, solucionador de problemas [#Aparejador] #CPHT  Certified Passive House Tradesperson. #PassiveHouse #EECN.  Socio @plataformaPEP y @the_iPHA",,http://pbs.twimg.com/profile_images/1246419135711584256/6WMDncru_bigger.jpg,5001,3880,JafgAQT ن 🇪🇺🇪🇸🇵🇹🇵🇱,"Toledo, España",,,
@leticia31302104,@leticia31302104,<[2020-04-25T22:26:35.647Z]>,User,,,,,,,Sat Mar 26 06:06:05 CET 2016,,,,Disfrutar el paisaje en mi Chopper y mi amor 💘,,http://pbs.twimg.com/profile_images/828687881552134146/w3ucPU1g_bigger.jpg,42,6,"Pily ""Dioses Ocultos MC""",,,,
@pvillalva26,@pvillalva26,<[2020-04-25T22:28:01.869Z]>,User,,,,,,,Thu May 10 06:13:55 CEST 2018,,,,👧💗,,http://pbs.twimg.com/profile_images/1216773939889876992/gd9laLA8_bigger.jpg,180,433,Pili_Villalva,"Mercedes, Ctes",,,
@mpmarinblesa,@mpmarinblesa,<[2020-04-25T22:29:28.953Z]>,User,,,,,,,Sat May 30 12:01:27 CEST 2015,,,,Abogada,,http://pbs.twimg.com/profile_images/1215038083772616705/PWUjIcIj_bigger.jpg,545,515,MP Marín Blesa 🇪🇸⚖️📚,"Marbella, España",,,
@azulherz,@azulherz,<[2020-04-25T22:29:28.953Z]>,User,,,,,,,Mon Mar 24 17:53:27 CET 2014,,,,,,http://pbs.twimg.com/profile_images/965391436454735872/oVK16mCz_bigger.jpg,1088,1212,Alicia,España,,,
@mrvrocha,@mrvrocha,"<[2020-04-25T22:30:25.629Z, 2020-04-25T22:34:30.987Z]>",User,,,,,,,Wed Jan 10 17:35:02 CET 2018,,,,,,http://pbs.twimg.com/profile_images/1219240330010275840/heX_NuO3_bigger.jpg,43,17,MARÍA VICTORIA DE LA ROCHA,,,,
@marivicasado,@marivicasado,<[2020-04-25T22:30:25.629Z]>,User,,,,,,,Thu Aug 25 22:45:59 CEST 2011,,,,"Maestra de vocación. Metodologías activas, ABP, Gamificación, flipped Classroom Proyecto Lingüístico de Aula, y formación del profesorado",,http://pbs.twimg.com/profile_images/659505416125227008/xxdzVqx7_bigger.jpg,915,1190,Marivi Casado,"Salamanca ",,,
@ingridvcva,@ingridvcva,<[2020-04-25T22:32:14.247Z]>,User,,,,,,,Thu Jul 05 16:50:48 CEST 2018,,,,,,http://pbs.twimg.com/profile_images/1190621810204782593/HeVqJ1qY_bigger.jpg,124,164,Ingrid Villalobos,,,,
@urquiamari,@urquiamari,"<[2020-04-25T22:32:22.512Z, 2020-04-25T22:32:25.631Z]>",User,,,,,,,Fri Mar 29 14:37:21 CET 2019,,,,Venezolana100%,,http://pbs.twimg.com/profile_images/1111624095744040960/X8y8WIRS_bigger.jpg,503,127,Mari Urquía,"Caracas, Venezuela",,,
@culturaencantv,@culturaencantv,"<[2020-04-25T22:32:22.512Z, 2020-04-25T22:32:25.631Z]>",User,,,,,,,Thu Jan 23 22:08:13 CET 2014,,,,"Canal oficial del programa Cultural de la Empresa de Telecomunicaciones del Estado venezolano, #Cantv, ente adscrito al MPPCT",,http://pbs.twimg.com/profile_images/1164138802748825601/6doGTfmX_bigger.jpg,384,5168,Conexión Cultural,Venezuela,,,
@fsuniaga,@fsuniaga,<[2020-04-25T22:32:22.512Z]>,User,,,,,,,,,,,,,,,,,,,,
@profedeele,@profedeele,,User,,,,,,,Sat Oct 20 18:09:54 CEST 2012,,,,"Twitter de https://t.co/wSYUkmDUkV, un espacio para la enseñanza y el aprendizaje del Español como Lengua Extranjera (#ELE). Coordinado por Daniel Hernández #TwitterELE",,http://pbs.twimg.com/profile_images/2910198051/c68796e330fc594fadbbf5246034b87b_bigger.png,2599,11183,ProfeDeELE.es,España,,,
@cfpidiomas,@cfpidiomas,<[2020-04-25T22:34:30.987Z]>,User,,,,,,,Mon Oct 03 12:32:36 CEST 2011,,,,"Centro de Formación del Profesorado en Idiomas de Castilla y León. In-service Modern Language Teacher Training Centre in Castilla Leon, Spain.",,http://pbs.twimg.com/profile_images/1247128302445383682/ZjiX9OP3_bigger.jpg,827,4152,CFP IDIOMAS,"Valladolid, CyL, Spain",,,
@catalinita82,@catalinita82,<[2020-04-25T22:35:21.163Z]>,User,,,,,,,Thu Apr 15 18:13:55 CEST 2010,,,,"Periodista. Ingeniera. Soñadora. Me va la ciencia, la tecnología y el buen vino.",,http://pbs.twimg.com/profile_images/1246091249427320832/d5Z6HVU2_bigger.jpg,677,511,María C. Sánchez,Tenerife,,,
@dangerlopez4,@dangerlopez4,<[2020-04-25T22:35:33.635Z]>,User,,,,,,,Sun Apr 26 00:21:05 CEST 2020,,,,,,http://pbs.twimg.com/profile_images/1254173751119360001/QHYFBpRf_bigger.jpg,4,0,Dangerlopez,,,,
@bibalcalalareal,@bibalcalalareal,<[2020-04-25T22:35:58.642Z]>,User,,,,,,,Thu Feb 16 01:33:47 CET 2012,,,,Twitter de la Biblioteca Pública Municipal de Alcalá la Real,,http://pbs.twimg.com/profile_images/1831005965/FOTO_1_bigger.JPG,676,510,Biblioteca Municipal,Alcalá la Real (JAÉN),,,
@paginasdeespuma,@paginasdeespuma,<[2020-04-25T22:35:58.642Z]>,User,,,,,,,,,,,,,,,,,,,,
@maricarvidalsam,@maricarvidalsam,<[2020-04-25T22:35:58.642Z]>,User,,,,,,,,,,,,,,,,,,,,
@quemto,@quemto,<[2020-04-25T22:36:10.696Z]>,User,,,,,,,Sun Feb 15 03:16:50 CET 2015,,,,,,http://pbs.twimg.com/profile_images/1216624251928743936/MBQqqxA-_bigger.jpg,1537,613,Agradeço mto suas in,"Guarujá, Brasil",,,
@tortugo115,@tortugo115,<[2020-04-25T22:36:39.069Z]>,User,,,,,,,Tue May 13 02:06:22 CEST 2014,,,,,,http://pbs.twimg.com/profile_images/466012050519760899/94p8jFus_bigger.jpeg,112,584,José Utrera,,,,
@bigbelen,@bigbelen,<[2020-04-25T22:38:24.308Z]>,User,,,,,,,Sat May 21 15:13:53 CEST 2011,,,,Dudosa con las ideas claras. Decidida a ser feliz,,http://pbs.twimg.com/profile_images/722498884270964736/CA-Td7t8_bigger.jpg,558,178,Mini Soñadora,Madrid,,,
@cbescansa,@cbescansa,<[2020-04-25T22:38:24.308Z]>,User,,,,,,,Sat May 31 19:31:09 CEST 2014,,,,"Nada hay que degrade y humille más al ser humano que el ser movido sin saber por qué, sin saber por quién; el ser movido desde fuera de sí mismo. M. Zambrano",,http://pbs.twimg.com/profile_images/1253422789144440834/TaHTS3Yv_bigger.jpg,905,165948,Carolina Bescansa,,,,
@visarjose,@visarjose,<[2020-04-25T22:38:55.968Z]>,User,,,,,,,Mon Apr 15 12:25:33 CEST 2019,,,,"Doctor en filosofía. Marido, padre, católico y español. Montaña. AESVM. Basta ya de aguantar mentiras. LIBERTAD!! Rendirse? JAMÁS!! 🇪🇦",,http://pbs.twimg.com/profile_images/1213175910200950785/USPdmiKK_bigger.jpg,5011,4783,JA JA JA 🇪🇸💚🖤🖤🖤🖤,España,,,
@lettertoeurope,@lettertoeurope,<[2020-04-25T22:40:26.319Z]>,User,,,,,,,Thu May 16 00:32:56 CEST 2019,,,,Graphic Designer asking for justice. EU et al have been violating my copyrights since 2011. EU has violated Dominican Constitution and Budapest convention.,,http://pbs.twimg.com/profile_images/1128891042386849793/6WmlcEtg_bigger.png,391,314,Grecia Reynoso Arias,National District,,,
@gpalomino10,@gpalomino10,<[2020-04-25T22:41:19.719Z]>,User,,,,,,,Tue Mar 01 05:14:02 CET 2016,,,,"A veces abogado, geek y gordo profesional en vías de desarrollo.",,http://pbs.twimg.com/profile_images/1242547135884808205/MLN1sY35_bigger.jpg,406,1083,Gerardo,entre Mérida y la GAM,,,
@tnassaub,@tnassaub,<[2020-04-25T22:42:31.457Z]>,User,,,,,,,Sun Aug 04 23:46:20 CEST 2013,,,,@SomosArteMéxico,,http://pbs.twimg.com/profile_images/579734223965138944/e0onO9I-_bigger.jpg,119,48,Talia Nassau,,,,
@somosartemexico,@somosartemexico,<[2020-04-25T22:42:31.457Z]>,User,,,,,,,Tue Jun 25 21:32:43 CEST 2019,,,,Apoyamos artistas emergentes | Difundimos propuestas artísticas | Promovemos consumo de arte nacional | Todo se hace con pasión infinita✨ | Para donar 👇🏼,,http://pbs.twimg.com/profile_images/1215313816172539904/26SnA9G3_bigger.jpg,93,50,Somos Arte México,,,,
@raqueld20061973,@raqueld20061973,<[2020-04-25T22:42:40.625Z]>,User,,,,,,,Tue Feb 28 10:07:26 CET 2017,,,,,,http://pbs.twimg.com/profile_images/1238606664481361930/I7BJj5___bigger.jpg,254,80,Raquel Delgado,"Bilbao, España",,,
@jpascuaibarrola,@jpascuaibarrola,"<[2020-04-25T22:42:40.625Z, 2020-04-26T14:54:40.482Z]>",User,,,,,,,Tue Sep 20 15:26:13 CEST 2011,,,,"Entrenador de porteros FC Barcelona. Antes Real Betis, Athletic de Bilbao, Mamelodi Sundowns y selección de Filipinas. El fútbol no es el fin, sino el medio.",,http://pbs.twimg.com/profile_images/852050809403699200/1DlEIUVy_bigger.jpg,471,26869,Jon Pascua Ibarrola,Barcelona,,,
@manuelacarmena,@manuelacarmena,"<[2020-04-25T22:42:46.910Z, 2020-04-26T10:28:36.622Z, 2020-04-30T13:34:11.332Z, 2020-04-30T19:14:03.846Z, 2020-05-02T13:22:48.966Z]>",User,,,,,,,Fri Mar 13 18:23:02 CET 2015,,,,"Exalcaldesa de Madrid. Desde esta cuenta os iré contando cosas de mi día a día. 
📖A los que vienen👇🏼",,http://pbs.twimg.com/profile_images/1148512525627133952/seYN5Dl1_bigger.jpg,576,1211765,Manuela Carmena,Madrid,,,
@horacio_urbano,@horacio_urbano,"<[2020-04-25T22:47:42.884Z, 2020-04-26T14:51:34.517Z, 2020-04-26T14:56:04.056Z, 2020-04-26T17:11:33.530Z]>",User,,,,,,,Thu Jun 24 23:06:24 CEST 2010,,,,"Soy arquitecto. Mis temas son vivienda, desarrollo inmobiliario, ciudades, arquitectura, economía y medios. 
Conferencias: hurbano@centrourbano.com",,http://pbs.twimg.com/profile_images/1406880940/avatar-H_bigger.jpg,6743,14887,Horacio Urbano,México,,,
@isadoraatellier,@isadoraatellier,"<[2020-04-25T22:44:05.199Z, 2020-04-27T11:23:28.473Z]>",User,,,,,,,Sat Sep 03 20:13:21 CEST 2016,,,,"""La mente de un libre pensador puede poseer millones de ideas.Un millón de fanáticos pueden tener sus mentes poseídas por una sola idea"".",,http://pbs.twimg.com/profile_images/1243240146612314112/5P64r4YL_bigger.jpg,1285,13014,Medusa,Olimpo,,,
@cbezamag,@cbezamag,<[2020-04-25T22:46:19.393Z]>,User,,,,,,,Sun Jan 23 02:51:58 CET 2011,,,,"Médico Veterinaria, Universidad de Chile. Me fascina la naturaleza y amo las plantas 🌱",,http://pbs.twimg.com/profile_images/1253193013129621504/EOjIJjzb_bigger.jpg,359,76,Catalina Bezama,"Santiago, Chile",,,
@elenitafdezz,@elenitafdezz,<[2020-04-25T22:47:20.867Z]>,User,,,,,,,Thu Nov 24 20:42:42 CET 2011,,,,medicina,,http://pbs.twimg.com/profile_images/1243129682100391939/wCnLtq_R_bigger.jpg,521,566,Elenita Collada,"Andalucía, España",,,
@piorealtor,@piorealtor,<[2020-04-25T22:47:42.884Z]>,User,,,,,,,Mon May 18 02:50:52 CEST 2009,,,,"💃🏻I am what I am, I do what I do, I love what I love 💕 Hija de mi madre, gata de mis patron@s 🐶🐱 #SmartiePants #IAmEnough  #TeBuscamosCorinna",,http://pbs.twimg.com/profile_images/1250039937505902592/qlg7M2Ap_bigger.jpg,1268,1258,✨ ℋℯ𝓁ℯ𝓃𝒶 ✨,CDMX,,,
@infinityexperi3,@infinityexperi3,<[2020-04-25T22:48:26.154Z]>,User,,,,,,,Sun Jan 20 10:27:05 CET 2019,,,,La experiencia de leer y escuchar a Beatriz Gómez Lorenzo .,,http://pbs.twimg.com/profile_images/1240517022024335360/3AqDGVus_bigger.jpg,261,200,www.infinity-experience.com,,,,
@beizg,@beizg,<[2020-04-25T22:48:26.154Z]>,User,,,,,,,Mon Dec 26 23:37:29 CET 2011,,,,Los sueños conforman la vida. Continuará e Infinito. Directora de Guadalajara en Negro. Sección noir en @SerGuadalajara  http://www.beatrizgomezlorenzo.com,,http://pbs.twimg.com/profile_images/828711413812174849/XG-WbjoC_bigger.jpg,273,242,Beatriz Gómez,,,,
@yolagumar,@yolagumar,<[2020-04-25T22:49:19.349Z]>,User,,,,,,,Mon Mar 08 21:17:12 CET 2010,,,,"Orgullosa de ser española, extremeña, de Badajoz y del PP",,http://pbs.twimg.com/profile_images/1097632683205816320/3tRmZV4__bigger.jpg,2106,2146,Yolanda 🇪🇸,Badajoz,,,
@ined_lagos,@ined_lagos,,User,,,,,,,Sat Jan 16 07:39:14 CET 2016,,,,,,http://pbs.twimg.com/profile_images/803643863940341760/gcZfhrqS_bigger.jpg,79,20,Denni S. Lagos,,,,
@ilham32465588,@ilham32465588,<[2020-04-25T22:49:30.663Z]>,User,,,,,,,Thu Mar 19 14:12:31 CET 2020,,,,vivir respirar ayudar,,http://pbs.twimg.com/profile_images/1240627551275495427/vlw_T4Nz_bigger.jpg,8,0,Ilham,,,,
@gvargas_g,@gvargas_g,<[2020-04-25T22:50:18.182Z]>,User,,,,,,,Tue Jun 24 17:33:56 CEST 2014,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,881,58,gvargas,,,,
@guilleara1,@guilleara1,<[2020-04-25T22:50:22.463Z]>,User,,,,,,,Wed Aug 19 18:06:54 CEST 2015,,,,,,http://pbs.twimg.com/profile_images/846815694650048514/A6C56vpz_bigger.jpg,843,31,"Guillermo ","Carabobo, Venezuela",,,
@genesismartxxx,@genesismartxxx,<[2020-04-25T22:50:22.463Z]>,User,,,,,,,Tue Nov 26 13:18:32 CET 2019,,,,"Prepago a domicilio a cualquier estado o ciudad de Venezuela. ❤

Para información de mis servicios y precios aquí mi WhatsApp +584120871587

Venta de Pack XXX😈",,http://pbs.twimg.com/profile_images/1250441897715191812/o8OuhrHE_bigger.jpg,12,4456,Genesis Martínez 😈😏❤,Ciudad Guayana,,,
@angelavives99,@angelavives99,<[2020-04-25T22:50:55.271Z]>,User,,,,,,,Mon Sep 10 15:21:51 CEST 2012,,,,"Pibonéxica 🌈🌱🍀
UV 📚",,http://pbs.twimg.com/profile_images/1252950312522055680/DaYf2nwP_bigger.jpg,542,539,▪︎ນາງຟ້າ▪︎,País Valencià!,,,
@antiamlove1,@antiamlove1,"<[2020-04-25T22:50:58.367Z, 2020-04-25T22:51:27.338Z]>",User,,,,,,,Sat May 04 21:58:57 CEST 2019,,,,"A diario despierto con una ilusiòn: doblar el cuello del ganso,  en su nuca con un cuchillo romo y con sarro hacer una incisión, colgarlo para que se desangre!",,http://pbs.twimg.com/profile_images/1244022723384422400/8Zgl8m8s_bigger.jpg,513,504,antiamlove,,,,
@ethelbetan,@ethelbetan,<[2020-04-25T22:52:28.819Z]>,User,,,,,,,Fri Jan 28 18:27:23 CET 2011,,,,,,http://pbs.twimg.com/profile_images/378800000503308662/0aeb075c729ea7d6445aea946ebbc5d1_bigger.jpeg,356,315,Ethel Betancourt,,,,
@by_cskn,@by_cskn,<[2020-04-25T22:52:53.964Z]>,User,,,,,,,Fri Jan 19 13:14:22 CET 2018,,,,,,http://pbs.twimg.com/profile_images/1136511409423081472/hoHsNnxv_bigger.jpg,20,43,byCskn,,,,
